Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered
-20.2523,0.261226,0.125078,0.167757,0.122542,0.100418,0.10367,0.102395,0.0886011,0.0809129,0.13807,0.0861233,0.0906239,0.114429,0.185438,0.185703
-19.7523,0.272472,0.12695,0.167444,0.126428,0.0972441,0.102889,0.0984675,0.092227,0.0850696,0.135556,0.0728579,0.0916985,0.116827,0.185357,0.180115
-19.2523,0.272217,0.122586,0.164117,0.126281,0.0860239,0.0980197,0.0900922,0.0894902,0.0818143,0.128808,0.0601117,0.0850989,0.114701,0.174371,0.174596
-18.7523,0.265477,0.115247,0.159525,0.12561,0.073923,0.0934108,0.0812896,0.0865581,0.0784064,0.120849,0.0516248,0.077259,0.111196,0.161462,0.170709
-18.2523,0.25352,0.105916,0.153598,0.124999,0.0618467,0.0899087,0.0725784,0.0843836,0.0756066,0.112186,0.0469297,0.0697416,0.108264,0.148092,0.168381
-17.7523,0.237425,0.0958167,0.147028,0.124912,0.0519576,0.0882615,0.0656906,0.0836303,0.0734215,0.103462,0.0464256,0.0646626,0.108128,0.13733,0.167361
-17.2523,0.224979,0.0900653,0.143317,0.126481,0.0503721,0.090541,0.0649881,0.0848853,0.073662,0.097387,0.0511721,0.0665018,0.114227,0.136873,0.167328
-16.7523,0.221985,0.0920609,0.145341,0.129346,0.0571267,0.0956119,0.0713733,0.087149,0.0751257,0.0944775,0.0583557,0.0749666,0.127684,0.14835,0.167018
-16.2523,0.228772,0.102132,0.153348,0.132714,0.0689203,0.101881,0.082307,0.0925705,0.0782853,0.0951033,0.0667712,0.0872145,0.146255,0.169679,0.167188
-15.7523,0.240521,0.117681,0.163929,0.136171,0.0823971,0.109468,0.0933204,0.103923,0.0851256,0.0992447,0.0767817,0.10058,0.166921,0.196737,0.170211
-15.2523,0.252046,0.134504,0.172851,0.139647,0.0957494,0.119172,0.101644,0.12131,0.0966593,0.106495,0.0881948,0.114258,0.186,0.225134,0.176066
-14.7523,0.260861,0.148252,0.17745,0.142883,0.108772,0.130675,0.107055,0.141156,0.111978,0.115898,0.100582,0.127593,0.198827,0.251634,0.181841
-14.2523,0.266389,0.155676,0.177442,0.145186,0.121682,0.141583,0.110949,0.158658,0.127622,0.125855,0.112789,0.138152,0.202006,0.27326,0.184889
-13.7523,0.27165,0.158526,0.175281,0.147289,0.136025,0.150199,0.116089,0.175066,0.139631,0.13588,0.123403,0.144134,0.199534,0.290071,0.186704
-13.2523,0.282864,0.162599,0.173869,0.152795,0.15347,0.157771,0.124384,0.195853,0.147056,0.147349,0.131494,0.146949,0.20052,0.305635,0.192266
-12.7523,0.304552,0.173204,0.175329,0.164545,0.174009,0.168378,0.136302,0.221719,0.153143,0.162276,0.138813,0.150935,0.212209,0.324691,0.20554
-12.2523,0.332798,0.190868,0.179765,0.181734,0.194388,0.18376,0.151472,0.245734,0.16124,0.180617,0.149417,0.160242,0.233141,0.349545,0.224974
-11.7523,0.358975,0.211089,0.185912,0.201668,0.2091,0.199154,0.167698,0.257198,0.172781,0.200244,0.164679,0.175765,0.254309,0.379824,0.244402
-11.2523,0.374897,0.225384,0.191851,0.217885,0.214766,0.208498,0.181549,0.254782,0.182916,0.217356,0.181018,0.192794,0.266038,0.409846,0.25648
-10.7523,0.378812,0.227439,0.196266,0.226107,0.211439,0.208289,0.19049,0.245051,0.185833,0.227452,0.190854,0.20533,0.264063,0.43272,0.256798
-10.2523,0.376536,0.218945,0.199885,0.228223,0.202649,0.202567,0.194032,0.236374,0.178399,0.228711,0.190243,0.209795,0.252529,0.443335,0.248988
-9.75233,0.369787,0.206752,0.202588,0.227581,0.191998,0.198053,0.193918,0.233673,0.162521,0.221228,0.183603,0.206637,0.239284,0.439182,0.241609
-9.25233,0.359792,0.199089,0.204606,0.226397,0.181007,0.193135,0.191947,0.235133,0.14444,0.206463,0.178205,0.199567,0.229425,0.421888,0.241836
-8.75233,0.350763,0.197409,0.206856,0.223973,0.170772,0.184673,0.188832,0.240369,0.129149,0.188522,0.179493,0.193952,0.2223,0.396979,0.250776
-8.25233,0.350288,0.198922,0.208289,0.219977,0.162113,0.173244,0.185898,0.252856,0.120967,0.172728,0.187816,0.193559,0.218552,0.373424,0.262468
-7.75233,0.364924,0.202169,0.206951,0.217824,0.156656,0.163758,0.185869,0.278281,0.121174,0.16467,0.199837,0.198192,0.2222,0.360933,0.268921
-7.25233,0.390115,0.206846,0.201836,0.223608,0.154825,0.161294,0.190419,0.31357,0.127649,0.166658,0.211907,0.204719,0.237105,0.363752,0.266554
-6.75233,0.413263,0.212361,0.193542,0.236078,0.155358,0.163395,0.197262,0.343428,0.13685,0.176635,0.221225,0.210305,0.259947,0.381719,0.255982
-6.25233,0.425044,0.215915,0.185066,0.246154,0.156891,0.163045,0.201812,0.35194,0.143929,0.189556,0.225703,0.213895,0.277728,0.406068,0.239888
-5.75233,0.423485,0.214512,0.178375,0.243823,0.159197,0.15709,0.201488,0.33445,0.145081,0.2003,0.224726,0.214812,0.279499,0.422947,0.221694
-5.25233,0.410975,0.208283,0.172575,0.224727,0.162846,0.147608,0.198423,0.300674,0.139156,0.203384,0.218678,0.212634,0.2639,0.419686,0.204478
-4.75233,0.387426,0.199653,0.166605,0.193523,0.165465,0.136663,0.195876,0.266297,0.127661,0.195534,0.208372,0.207106,0.23802,0.394953,0.190544
-4.25233,0.351647,0.189108,0.159652,0.160751,0.162561,0.123732,0.193738,0.239601,0.114156,0.179397,0.19466,0.198966,0.209455,0.361127,0.181686
-3.75233,0.307076,0.175944,0.151058,0.136139,0.153434,0.107153,0.189353,0.220124,0.102439,0.15994,0.177238,0.188539,0.182509,0.33063,0.178804
-3.25233,0.261725,0.161717,0.140945,0.124299,0.141021,0.0885094,0.179476,0.206218,0.0941329,0.1436,0.157753,0.175455,0.162035,0.310664,0.17787
-2.75233,0.225142,0.148577,0.130678,0.124094,0.128951,0.0722466,0.164076,0.195081,0.0892508,0.134588,0.139366,0.161221,0.15278,0.298838,0.175323
-2.25233,0.203569,0.139396,0.122182,0.129322,0.12054,0.0635681,0.147388,0.184497,0.0867116,0.132547,0.125066,0.148789,0.156289,0.290214,0.171728
-1.75233,0.197227,0.136752,0.117571,0.1346,0.115351,0.0648936,0.135391,0.172254,0.086254,0.137132,0.11734,0.141568,0.170466,0.284029,0.169482
-1.25233,0.20294,0.140092,0.117955,0.138262,0.113451,0.0738169,0.132431,0.160262,0.0883881,0.146538,0.116279,0.140199,0.187367,0.281331,0.171779
-0.752326,0.213784,0.14565,0.122027,0.140841,0.114611,0.084687,0.136924,0.151047,0.0920283,0.156336,0.118901,0.141653,0.200077,0.282895,0.176819
-0.252326,0.233364,0.156646,0.134549,0.143816,0.121141,0.100491,0.15131,0.143264,0.0998611,0.168563,0.126794,0.147897,0.212304,0.296993,0.184877
0.247674,0.262595,0.170994,0.153062,0.14868,0.134642,0.116731,0.170219,0.141555,0.109845,0.178958,0.140193,0.160562,0.22213,0.326363,0.193762
0.747674,0.294607,0.183992,0.166857,0.15541,0.152854,0.126542,0.185327,0.148327,0.118997,0.184161,0.154989,0.174731,0.228477,0.35964,0.200571
1.24767,0.3183,0.195798,0.173002,0.163246,0.171604,0.130629,0.193977,0.159101,0.127681,0.187389,0.167743,0.182848,0.233453,0.38367,0.203759
1.74767,0.337576,0.211098,0.178306,0.173225,0.192132,0.133868,0.203517,0.172111,0.138102,0.192134,0.180407,0.187865,0.241475,0.405371,0.204361
2.24767,0.348602,0.229532,0.183706,0.183506,0.208892,0.138978,0.215919,0.1836,0.150285,0.20014,0.191878,0.190215,0.255141,0.420787,0.203157
2.74767,0.353022,0.247527,0.188478,0.191461,0.220282,0.149801,0.230397,0.190184,0.163343,0.211767,0.204438,0.192953,0.272516,0.429099,0.203433
3.24767,0.361361,0.260545,0.191998,0.198401,0.230193,0.165704,0.244479,0.196264,0.178387,0.224329,0.219471,0.200401,0.288828,0.435904,0.208811
3.74767,0.376288,0.268603,0.195147,0.207918,0.241579,0.183335,0.253966,0.209357,0.196686,0.234495,0.234027,0.211466,0.300647,0.442515,0.221527
4.24767,0.389998,0.275244,0.201834,0.221305,0.250768,0.199279,0.258135,0.232846,0.213945,0.240508,0.242911,0.224519,0.308804,0.449707,0.23924
4.74767,0.396208,0.28507,0.213792,0.238139,0.254691,0.211746,0.259058,0.263716,0.225467,0.243549,0.245895,0.239309,0.318046,0.461814,0.258249
5.24767,0.398246,0.297507,0.227653,0.256085,0.255802,0.223237,0.257868,0.292626,0.229335,0.247846,0.247615,0.253709,0.330077,0.482226,0.278058
5.74767,0.406421,0.306252,0.239596,0.273183,0.257604,0.236518,0.258051,0.312142,0.229524,0.256177,0.25088,0.267858,0.34537,0.508602,0.297831
6.24767,0.430274,0.311147,0.248915,0.28897,0.266354,0.252708,0.26298,0.321562,0.232689,0.26989,0.254586,0.283319,0.364823,0.529849,0.318768
6.74767,0.468758,0.3175,0.258762,0.303741,0.280378,0.270896,0.273581,0.327159,0.242359,0.287957,0.259073,0.299844,0.387907,0.540993,0.340373
7.24767,0.511898,0.331845,0.272786,0.31617,0.293099,0.291326,0.28892,0.337567,0.258974,0.308683,0.268704,0.31778,0.413806,0.55324,0.363318
7.74767,0.550967,0.352061,0.292569,0.325421,0.303694,0.314034,0.304878,0.357278,0.279223,0.330248,0.286122,0.338938,0.440403,0.581375,0.386766
8.24767,0.582259,0.370349,0.315818,0.333477,0.313367,0.338451,0.319628,0.385154,0.299292,0.350132,0.307851,0.362296,0.465878,0.627918,0.404943
8.74767,0.604359,0.380651,0.337332,0.343898,0.324516,0.361795,0.335387,0.413124,0.315593,0.366247,0.325327,0.385317,0.487755,0.681565,0.413989
9.24767,0.619075,0.383611,0.350226,0.356649,0.339218,0.377307,0.351021,0.432579,0.325538,0.376861,0.333777,0.40165,0.500509,0.72671,0.414343
9.74767,0.627949,0.383285,0.350803,0.367694,0.35375,0.381431,0.360071,0.439133,0.329366,0.380318,0.335179,0.405294,0.499402,0.755537,0.413772
10.2477,0.631754,0.379937,0.342221,0.371931,0.362509,0.376139,0.359404,0.435233,0.32853,0.376011,0.332793,0.398013,0.486568,0.766579,0.419244
10.7477,0.63177,0.371448,0.331998,0.367633,0.363206,0.367807,0.350277,0.426115,0.325653,0.364494,0.329341,0.385007,0.470046,0.760529,0.429789
11.2477,0.628357,0.358395,0.32618,0.358153,0.355992,0.362443,0.338719,0.415831,0.324617,0.349321,0.32724,0.371047,0.457643,0.741991,0.437983
11.7477,0.626139,0.344969,0.327261,0.348771,0.343622,0.360578,0.330434,0.407383,0.327869,0.336093,0.327614,0.357981,0.450243,0.718649,0.439321
12.2477,0.631311,0.336598,0.333086,0.344198,0.332451,0.357915,0.326345,0.404763,0.334548,0.329386,0.330081,0.348139,0.444762,0.696378,0.433989
12.7477,0.644934,0.336665,0.339841,0.346419,0.326002,0.352929,0.324635,0.410215,0.342475,0.33117,0.334088,0.343195,0.438613,0.678766,0.42624
13.2477,0.664165,0.343927,0.343511,0.353965,0.323006,0.347017,0.324159,0.421548,0.348952,0.338638,0.337957,0.342321,0.431524,0.667022,0.419734
13.7477,0.682187,0.353319,0.341987,0.360202,0.318371,0.341405,0.324651,0.431872,0.353412,0.346286,0.34061,0.344272,0.424908,0.662185,0.415087
14.2477,0.692761,0.359547,0.338196,0.3593,0.308203,0.33619,0.324503,0.436681,0.353975,0.348726,0.341273,0.346235,0.419143,0.662594,0.41121
14.7477,0.69557,0.359387,0.336193,0.350363,0.295474,0.327693,0.323036,0.436467,0.348062,0.345147,0.338557,0.348429,0.413495,0.664782,0.40638
15.2477,0.690414,0.3523,0.336162,0.336889,0.285322,0.314118,0.319406,0.433586,0.335293,0.340033,0.331405,0.350095,0.406421,0.667048,0.399912
15.7477,0.676359,0.339293,0.332986,0.322806,0.279531,0.297336,0.312406,0.427061,0.31747,0.336117,0.319815,0.347989,0.39532,0.66582,0.389541
16.2477,0.653344,0.321417,0.321055,0.308205,0.273747,0.281075,0.30179,0.412524,0.299017,0.33194,0.304627,0.33899,0.377795,0.656483,0.372424
16.7477,0.622821,0.300944,0.299865,0.291304,0.262185,0.268004,0.288339,0.390912,0.282565,0.323685,0.287041,0.323113,0.355314,0.63496,0.348779
17.2477,0.590835,0.280882,0.275108,0.272659,0.245255,0.258697,0.27453,0.369066,0.268708,0.310518,0.269757,0.305635,0.33282,0.603893,0.322396
17.7477,0.56252,0.263213,0.252374,0.253949,0.227175,0.251919,0.263057,0.352937,0.256728,0.294544,0.254148,0.290583,0.313819,0.570736,0.298112
18.2477,0.53719,0.247429,0.232576,0.235487,0.210822,0.244759,0.253753,0.342911,0.245046,0.277534,0.239601,0.278959,0.298375,0.540402,0.278198
18.7477,0.517083,0.235354,0.217545,0.221199,0.199534,0.238502,0.247022,0.337872,0.234674,0.262928,0.227905,0.270822,0.287161,0.51975,0.264864
19.2477,0.499914,0.225505,0.205881,0.209977,0.191725,0.232687,0.241434,0.333993,0.225195,0.249745,0.218159,0.264018,0.278001,0.507492,0.256087
19.7477,0.482144,0.216844,0.19617,0.19993,0.184476,0.227212,0.234739,0.327354,0.215654,0.236897,0.208571,0.257273,0.268802,0.500749,0.250683
